sentiment,importance,category,affected_tickers,original_index,publish_date
-0.2,6,"['геополитика', 'финансы', 'события/форс-мажор']",['MOEX'],24461,2025-04-30 18:47:04
-0.5,6,"['события/форс-мажор', 'компания']","['SIBN', 'GAZP']",6808,2021-04-14 18:45:06
0.5,7,"['компания', 'финансы', 'слияния/поглощения/корпоративные события']",['MTSS'],6809,2021-04-14 19:59:11
0.8,7,"['компания', 'конкуренция/рыночная доля', 'финансы']",['MAIL.RU'],2890,2020-07-31 16:50:00
-0.5,7,"['макроэкономика', 'компания', 'дивиденды']","['VTBR', 'NVTK', 'GAZP', 'SBER']",24457,2025-04-30 17:50:24
1.0,8,"['дивиденды', 'компания']",['MTSS'],2892,2020-07-31 17:51:47
-0.5,7,"['финансы', 'регуляция', 'геополитика']",[],24458,2025-04-30 18:01:25
-0.5,7,"['макроэкономика', 'финансы', 'рейтинги/аналитика']",[],2897,2020-08-03 09:08:00
0.7,7,"['финансы', 'компания', 'продукт/контракты/инновации']",['SBER'],14663,2022-04-05 18:17:40
-0.5,7,"['сектор', 'регуляция', 'конкуренция/рыночная доля']","['MAGN', 'RUAL']",14665,2022-04-05 19:25:00
1.0,9,"['компания', 'отчётность/доходы', 'дивиденды']",['GAZP'],24460,2025-04-30 18:30:00
0.8,8,"['компания', 'сектор', 'дивиденды', 'финансы']",['ROSN'],14664,2022-04-05 18:43:03
0.5,7,"['компания', 'финансы', 'отчётность/доходы']",['SBER'],2896,2020-08-02 16:00:00
-0.7,8,"['регуляция', 'судебные/регуляторные/санкции', 'компания']",['GAZP'],2898,2020-08-03 09:35:18
0.2,6,"['компания', 'сектор', 'продукт/контракты/инновации']",['GAZP'],14669,2022-04-05 21:53:51
0.8,8,"['компания', 'дивиденды', 'отчётность/доходы']",['GAZP'],6818,2021-04-15 11:30:00
0.7,7,"['дивиденды', 'компания', 'финансы']",['PHOR'],6822,2021-04-15 13:05:00
0.7,8,"['компания', 'слияния/поглощения/корпоративные события']",['SBER'],6820,2021-04-15 12:26:16
0.8,8,"['компания', 'дивиденды', 'финансы']",['GAZP'],6816,2021-04-15 10:50:00
-0.7,8,"['регуляция', 'сектор']","['LKOH', 'SIBN', 'ROSN']",2899,2020-08-03 10:30:00
0.8,8,"['дивиденды', 'компания']",['MTSS'],2903,2020-08-03 12:40:00
0.2,7,"['компания', 'сектор', 'геополитика']",['GAZP'],14671,2022-04-06 09:37:19
0.0,7,"['регуляция', 'компания']",['GAZP'],14670,2022-04-05 21:56:08
0.7,7,"['компания', 'отчётность/доходы', 'финансы']",['MGNT'],2895,2020-08-01 16:00:00
0.5,8,"['компания', 'отчётность/доходы', 'геополитика']",['AFLT'],24459,2025-04-30 18:25:00
-0.3,7,"['макроэкономика', 'регуляция', 'компания', 'отчётность/доходы']","['SBER', 'RUAL']",6825,2021-04-15 13:25:00
0.7,7,"['финансы', 'продукт/контракты/инновации']",['SBER'],6826,2021-04-15 13:29:16
-0.5,7,"['геополитика', 'финансы', 'отчётность/доходы', 'дивиденды']","['GAZP', 'MOEX']",24463,2025-04-30 21:20:00
-0.7,8,"['геополитика', 'санкции']","['SBER', 'PLZL']",14675,2022-04-06 11:29:57
0.0,5,"['макроэкономика', 'события/форс-мажор']",['MOEX'],24465,2025-05-01 09:00:00
0.5,6,"['сектор', 'макроэкономика']",['AFLT'],24464,2025-04-30 21:42:09
0.5,7,"['макроэкономика', 'финансы']","['GAZP', 'SBER', 'GMKN', 'LKOH', 'ROSН', 'ALRS']",14666,2022-04-05 19:32:31
0.5,7,"['компания', 'финансы']",['ROSN'],2901,2020-08-03 11:17:13
0.7,8,"['дивиденды', 'компания', 'сектор']",['GAZP'],6824,2021-04-15 13:15:00
0.7,7,"['компания', 'финансы', 'конкуренция/рыночная доля']",['T'],24470,2025-05-01 15:11:12
0.5,7,"['регуляция', 'компания']",['NVTK'],14677,2022-04-06 13:26:52
0.7,8,"['геополитика', 'сектор']",['GAZP'],6828,2021-04-15 14:47:34
-0.5,8,"['макроэкономика', 'регуляция', 'отчётность/доходы']",[],14672,2022-04-06 09:50:00
0.0,7,"['регуляция', 'финансы']","['SBER', 'VTBR', 'GAZP']",2905,2020-08-03 13:43:39
0.0,5,"['компания', 'события/форс-мажор']",['MOEX'],14676,2022-04-06 12:08:08
0.2,6,"['финансы', 'продукт/контракты/инновации']",['VTBR'],2902,2020-08-03 11:45:00
-0.7,8,"['макроэкономика', 'геополитика', 'отчётность/доходы', 'дивиденды']",['GAZP'],24462,2025-04-30 19:32:33
0.7,8,"['дивиденды', 'компания', 'отчётность/доходы']",['MTSS'],2900,2020-08-03 10:40:00
-0.8,9,"['сектор', 'отчётность/доходы', 'дивиденды']","['ROSN', 'SIBN', 'LKOH']",2907,2020-08-03 15:30:00
-0.8,9,"['геополитика', 'санкции', 'регуляция']",[],6833,2021-04-15 16:33:00
0.7,7,"['компания', 'финансы', 'отчётность/доходы']",['MOEX'],2906,2020-08-03 15:10:00
-0.7,8,"['геополитика', 'регуляция', 'сектор']","['SBER', 'MOEX']",14673,2022-04-06 10:16:52
0.7,8,"['компания', 'дивиденды', 'финансы', 'геополитика']","['GAZP', 'AFLT']",24468,2025-05-01 15:00:00
0.8,8,"['дивиденды', 'компания', 'отчётность/доходы']",['PHOR'],6829,2021-04-15 15:00:00
0.5,7,"['компания', 'санкции']",['SBER'],14685,2022-04-06 18:04:00
0.8,8,"['дивиденды', 'компания', 'финансы']",['PHOR'],6830,2021-04-15 15:40:00
-0.5,8,"['санкции', 'компания', 'финансы', 'дивиденды']",['SBER'],14674,2022-04-06 11:20:00
0.5,8,"['регуляция', 'компания', 'геополитика']",['GAZP'],14678,2022-04-06 13:45:03
0.7,6,"['компания', 'продукт/контракты/инновации']",['SIBN'],2908,2020-08-03 15:54:07
0.5,7,"['дивиденды', 'финансы', 'сектор']",['MO'],24469,2025-05-01 15:05:56
0.2,7,"['геополитика', 'сектор', 'макроэкономика']","['SIBN', 'GAZP']",24466,2025-05-01 11:15:00
0.2,7,"['компания', 'отчётность/доходы', 'дивиденды']",['MAGN'],6832,2021-04-15 16:15:00
1.0,8,"['компания', 'сектор', 'макроэкономика']",['GAZP'],24476,2025-05-02 10:50:16
-0.7,8,"['регуляция', 'сектор']","['ROSN', 'SIBN']",2904,2020-08-03 13:00:00
0.7,7,"['компания', 'продукт/контракты/инновации']",['NVTK'],2909,2020-08-03 16:13:48
1.0,8,"['компания', 'отчётность/доходы', 'дивиденды']",['CHMF'],6831,2021-04-15 16:00:00
-0.5,7,"['макроэкономика', 'сектор', 'регуляция', 'конкуренция/рыночная доля']","['CHMF', 'MAGN', 'RUAL']",24471,2025-05-01 16:00:00
-0.2,7,"['компания', 'менеджмент/кадровые изменения', 'слияния/поглощения/корпоративные события']",['PLZL'],14680,2022-04-06 14:43:24
0.7,7,"['компания', 'отчётность/доходы', 'конкуренция/рыночная доля']",['T'],24467,2025-05-01 14:06:58
0.7,7,"['компания', 'сектор', 'регуляция', 'геополитика']",['RUAL'],6835,2021-04-15 19:20:00
0.8,8,"['отчётность/доходы', 'дивиденды', 'компания']",['CHMF'],6834,2021-04-15 17:10:01
0.5,7,"['отчётность/доходы', 'компания', 'сектор']",['MAGN'],6827,2021-04-15 13:55:00
0.7,8,"['компания', 'отчётность/доходы', 'финансы']",['CHMF'],6836,2021-04-15 20:10:00
-0.5,8,"['регуляция', 'сектор']","['ROSN', 'GAZP', 'SIBN']",2910,2020-08-03 19:00:00
0.8,7,"['компания', 'отчётность/доходы', 'рейтинги/аналитика']",['T'],24472,2025-05-01 17:09:18
0.0,5,"['макроэкономика', 'события/форс-мажор']",['MOEX'],24475,2025-05-02 09:00:00
0.0,7,"['геополитика', 'регуляция']",['GAZP'],6839,2021-04-16 08:57:35
0.5,7,"['компания', 'регуляция', 'геополитика']",['PLZL'],14681,2022-04-06 14:45:00
-0.3,7,"['компания', 'дивиденды', 'отчётность/доходы']",['GAZP'],24477,2025-05-02 11:20:00
-0.5,7,"['сектор', 'регуляция', 'финансы']","['SBER', 'VTBR', 'LKOH', 'GAZP']",2915,2020-08-04 09:40:00
0.7,7,"['компания', 'сектор', 'отчётность/доходы']",['MOEX'],2912,2020-08-04 09:10:00
-0.8,9,"['санкции', 'компания', 'геополитика']",['SBER'],14683,2022-04-06 17:52:31
-0.8,9,"['регуляция', 'геополитика', 'санкции']",['SBER'],14684,2022-04-06 17:57:00
0.7,7,"['компания', 'экология', 'инновации']",['CHMF'],14682,2022-04-06 15:34:06
0.5,6,"['компания', 'финансы', 'продукт/контракты/инновации']",['T'],24473,2025-05-01 18:06:52
0.5,6,"['сектор', 'продукт/контракты/инновации']",['PHOR'],24479,2025-05-02 13:43:41
-0.8,8,"['отчётность/доходы', 'дивиденды', 'финансы']",['NVTK'],2916,2020-08-04 10:00:00
-0.7,8,"['регуляция', 'судебные/регуляторные/санкции']",['RUAL'],6837,2021-04-15 20:18:19
0.3,7,"['компания', 'отчётность/доходы', 'финансы']",['NVTK'],24478,2025-05-02 12:40:00
0.8,7,"['финансы', 'продукт/контракты/инновации']",['SBER'],2913,2020-08-04 09:32:58
0.2,7,"['отчётность/доходы', 'компания']","['ALRS', 'CHMF']",6838,2021-04-15 21:10:10
0.5,7,"['сектор', 'события/форс-мажор']",['AFLT'],2911,2020-08-03 19:35:00
-0.8,9,"['геополитика', 'санкции']","['SIBN', 'GAZP', 'PHOR']",14686,2022-04-06 19:03:48
-0.7,8,"['геополитика', 'регуляция', 'события/форс-мажор']",['MOEX'],24480,2025-05-02 14:54:00
0.5,7,"['макроэкономика', 'компания', 'финансы']","['MOEX', 'SBER']",2914,2020-08-04 09:35:00
0.7,8,"['макроэкономика', 'финансы', 'геополитика']","['VTBR', 'SBER', 'GAZP', 'ROS']",14679,2022-04-06 14:19:40
0.5,7,"['компания', 'финансы']",['ROSN'],2919,2020-08-04 13:45:00
0.5,7,"['компания', 'финансы']","['ALRS', 'MOEX']",10731,2021-10-07 18:37:00
0.7,7,"['компания', 'отчётность/доходы']",['FIVE'],6840,2021-04-16 09:10:00
0.5,7,"['компания', 'сектор', 'продукт/контракты/инновации']",['GAZP'],14692,2022-04-06 22:03:36
0.8,7,"['компания', 'отчётность/доходы', 'рейтинги/аналитика', 'конкуренция/рыночная доля']",['T'],24474,2025-05-01 21:05:37
0.8,8,"['дивиденды', 'компания']",['CHMF'],6845,2021-04-16 09:50:56
0.7,7,"['финансы', 'компания']","['PLZL', 'VTBR']",10729,2021-10-07 18:00:00
0.0,5,"['компания', 'события/форс-мажор']",['CHMF'],2921,2020-08-04 16:32:41
0.0,5,"['компания', 'корпоративные события']",['RUAL'],20528,2024-02-06 02:07:40
0.0,7,"['регуляция', 'санкции', 'финансы', 'компания']",['SBER'],14696,2022-04-07 10:30:00
-0.5,8,"['макроэкономика', 'регуляция', 'геополитика', 'финансы']",['SBER'],6842,2021-04-16 09:30:00
0.8,8,"['компания', 'отчётность/доходы']",['CHMF'],6847,2021-04-16 10:15:25
0.5,7,"['макроэкономика', 'компания', 'сектор', 'регуляция', 'отчётность/доходы']","['SBER', 'OZON']",14694,2022-04-07 10:13:41
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],20523,2024-02-05 12:12:00
0.5,7,"['сектор', 'макроэкономика']","['GAZP', 'NVTK']",2918,2020-08-04 13:00:00
0.8,7,"['компания', 'дивиденды', 'рейтинги/аналитика']",['T'],20526,2024-02-05 18:06:51
0.3,7,"['макроэкономика', 'регуляция', 'геополитика', 'компания']","['PHOR', 'SBER', 'SIBN']",14689,2022-04-06 19:20:00
1.0,8,"['компания', 'финансы', 'дивиденды', 'отчётность/доходы']",['VTBR'],20525,2024-02-05 14:09:00
-0.7,7,"['компания', 'сектор', 'финансы']","['GAZP', 'LKOH', 'SBER']",2928,2020-08-05 09:35:00
0.8,8,"['компания', 'отчётность/доходы', 'дивиденды']",['CHMF'],20524,2024-02-05 13:36:00
0.2,6,"['финансы', 'продукт/контракты/инновации']",['VTBR'],6851,2021-04-16 11:45:00
